6797,6817
8513,8528
16467,16548
16468,16548
16470,16549
18283,18483
18297,18437
18302,18408
18305,18478
18327,18481
18338,18480
18342,18476
18374,18435
18411,18435
18468,18480
19614,19724
19726,19963
19877,19916
19878,19916
19880,19920
19888,19917
25422,25450
25666,25688
31963,32196
682,713
768,792
867,898
925,945
2659,2668
2796,2974
3540,3846
3579,3609
3585,3609
3682,3747
3767,3822
3856,3899
3971,4007
4073,4082
4258,4337
4837,4868
4838,4867
6959,6996
14466,14597
14735,14771
14777,14799
17719,17764
17730,17765
17894,18015
17895,18018
17920,18014
17924,18016
17935,18015
17938,18016
17942,18014
22102,22110
26855,26909
26913,27249
26995,27004
31155,31176
32115,32133
32299,32327
32432,32443
32481,32518
3448,3491
4683,4703
4996,5125
5138,5210
5221,5262
7358,7479
15099,15306
15313,15636
15653,15964
15976,16081
18424,18434
19170,19201
27077,27128
3153,3223
3234,3336
7136,7147
7186,7213
8420,8448
8908,8927
8931,9064
9081,9111
9113,9293
9303,9347
9353,9499
10148,10181
10203,10272
10212,10271
10216,10269
10289,10307
10293,10308
10295,10308
10489,10530
10971,10978
13419,13502
18014,18073
18018,18070
18041,18068
18147,18184
18149,18185
18151,18187
18233,18278
18240,18279
18281,18380
18339,18388
18390,18648
18398,18601
18689,18829
18926,19197
19044,19121
19127,19194
19196,19235
19198,19235
19204,19235
19238,19258
19284,19307
20070,20111
20514,20654
21466,21477
21503,21533
22148,22164
22441,22462
22496,22522
22640,22656
22641,22655
22697,22795
22698,22794
22875,22900
23246,23269
23392,23436
23402,23436
23418,23436
26609,26623
29571,29645
1327,1417
1331,1411
1341,1411
1376,1413
1639,1658
1697,1770
1700,1743
1709,1743
1713,1743
1716,1743
2987,3052
3031,3111
3043,3109
3868,3911
3911,3952
3912,3946
3914,3949
3928,3947
4519,4782
4786,4932
5310,5417
6242,6336
6258,6336
8719,9059
9062,9255
10181,10207
11962,11989
11990,12094
12108,12139
12109,12136
16060,16109
16379,16483
16485,16515
16551,16612
20528,20607
20650,20678
20659,20682
24540,24557
24541,24555
24802,24806
24819,24843
24854,24897
24857,24900
25051,25101
25055,25101
25181,25192
25715,25773
27017,27032
1223,1276
6705,6722
6763,6936
6939,7148
7150,7185
7199,7211
7221,7232
7236,7283
7293,7309
7318,7397
7405,7435
9780,9929
9931,10198
11190,11208
14525,14568
14609,14654
14610,14639
14618,14654
14809,14876
14837,14876
14839,14878
16384,16435
16729,16735
18388,18414
18420,18725
19761,19796
19767,19807
20312,20357
21311,21416
5038,5059
5039,5059
9378,9419
10504,10513
10524,10590
10594,10733
10598,10741
10599,10735
10601,10734
17414,17525
22924,23013
22928,23013
22929,23001
22930,22989
22936,23013
22939,22977
22950,23013
22953,23013
22955,22989
22956,23013
22978,22990
22992,23013
22995,23013
1537,1758
1763,1876
1886,1923
1928,2031
2039,2334
2586,2667
2609,2667
2610,2662
4082,4190
4098,4188
4114,4151
4153,4189
6536,6582
6592,6833
6837,6850
6856,6914
8174,8207
16334,16475
16498,16690
71,128
88,129
91,128
4927,4990
4928,4992
5029,5060
5038,5061
5040,5080
5041,5060
5043,5080
5233,5261
6148,6169
6173,6213
6534,6632
6542,6600
6679,6713
6695,6871
6707,6875
6844,6871
7122,7174
7129,7172
7271,7314
7272,7320
12195,12261
12201,12260
12206,12262
12208,12266
12344,12545
12351,12393
12396,12548
14384,14429
14391,14429
14392,14429
14398,14429
15633,15701
19717,19784
19757,19785
22569,22600
22582,22603
