1445,1484
1453,1486
2172,2202
2185,2205
2405,2481
2406,2472
2413,2512
2415,2472
2417,2482
2619,2637
3141,3173
3146,3175
3201,3221
3237,3283
3254,3285
3260,3285
3733,3979
5928,6113
6872,6885
11628,11768
11770,11999
13252,13267
18536,18588
18538,18589
19767,19793
19800,19817
21554,21631
25163,25287
29562,29574
35346,35389
36696,36780
39594,39607
40805,40836
42330,42546
42984,43011
42993,43011
43030,43038
3787,3904
6179,6192
6274,6349
8034,8148
14155,14236
14290,14634
16641,16676
16654,16676
16655,16677
16695,16717
16932,16954
17893,17906
18139,18219
18146,18219
18149,18211
18235,18286
18237,18269
18241,18284
18244,18289
18247,18289
18254,18282
21231,21301
21240,21299
21251,21302
21570,21618
24297,24336
24379,24446
24405,24458
24434,24460
24593,24629
24594,24621
24595,24620
24596,24630
24603,24631
25708,25722
25922,25976
26602,26608
30952,30996
31640,31854
1251,1284
2955,3017
6634,6647
8451,8482
8465,8485
8466,8484
8517,8529
12311,12487
13837,13859
13881,13939
16453,16528
16461,16528
16463,16550
16469,16529
17405,17495
18263,18481
18285,18487
18302,18483
18304,18482
18308,18437
18400,18436
18444,18480
18447,18478
19874,19917
19876,19917
19880,19917
25613,25626
31082,31098
31491,31540
36080,36091
822,863
867,896
918,944
2659,2668
3577,3610
3656,3700
3659,3699
3703,3747
3710,3747
3719,3747
3750,3785
3754,3766
3755,3824
3784,3823
3785,3823
3961,4006
3963,4008
4052,4082
4090,4119
4826,4864
4842,4864
4843,4865
6956,6996
6959,6996
7026,7080
7164,7263
12080,12157
12160,12203
12205,12260
12273,12491
12929,12949
14694,14793
15949,16016
16025,16080
16103,16199
16144,16180
16381,16492
17724,17764
17725,17752
17741,17764
17755,17764
17892,18014
17894,18017
17895,17934
17908,18014
17918,18014
